Video Name:,PuntBlock,,,,,,,,,,,
Video #,Positions & Player Track ID,,,,,,,,,,,
15,"Left_Tackle,16","Left_Guard,6","Long_Snapper,18","Right_Guard,15","Right_Tackle,4","Personal_Protector1,17","Personal_Protector2,[?]","Personal_Protector3,10","Punter,13","Left_Gunner,9","Right_Gunner,0",
15,"Left_Edge_Rusher1,5","Interior_Rusher1,8","Interior_Rusher2,14","Interior_Rusher3,11","Interior_Rusher4,20","Interior_Rusher5,2","Interior_Rusher6,12","Right_Edge_Rusher1,3","Left_Jammer,7","Right_Jammer,1",,
16,"Left_Tackle,5","Left_Guard,1","Long_Snapper,7","Right_Guard,[?]","Right_Tackle,12","Personal_Protector1,8","Personal_Protector2,0","Personal_Protector3,2","Punter,6",,,
16,"Left_Edge_Rusher1,11","Interior_Rusher1,14","Interior_Rusher2,10","Interior_Rusher3,4","Interior_Rusher4,9","Interior_Rusher5,15","Interior_Rusher6,13","Right_Edge_Rusher1,3",,,,
17,"Left_Tackle,14","Left_Guard,9","Long_Snapper,18","Right_Guard,11","Right_Tackle,7","Personal_Protector1,5","Personal_Protector2,19","Personal_Protector3,15","Punter,8","Left_Gunner,3","Right_Gunner,0",
17,"Left_Edge_Rusher1,1","Interior_Rusher1,4","Interior_Rusher2,13","Interior_Rusher3,20","Interior_Rusher4,17","Interior_Rusher5,16","Interior_Rusher6,12","Right_Edge_Rusher1,6","Left_Jammer1,10","Left_Jammer2,2",,
18,"Left_Tackle,8","Left_Guard,12","Long_Snapper,14","Right_Guard,15","Right_Tackle,2","Personal_Protector1,4","Personal_Protector2,10","Personal_Protector3,1","Punter,5",,,
18,"Left_Edge_Rusher1,9","Interior_Rusher1,16","Interior_Rusher2,7","Interior_Rusher3,6","Interior_Rusher4,3","Interior_Rusher5,11","Interior_Rusher6,0","Interior_Rusher7,13",,,,
19,"Left_Tackle,14","Left_Guard,16","Long_Snapper,10","Right_Guard,7","Right_Tackle,3","Personal_Protector1,11","Personal_Protector2,17","Personal_Protector3,8","Punter,13","Left_Gunner,1","Right_Gunner,2",
19,"Left_Edge_Rusher1,18","Interior_Rusher1,21","Interior_Rusher2,19","Interior_Rusher3,20","Interior_Rusher4,12","Interior_Rusher5,5","Interior_Rusher6,15","Interior_Rusher7,9","Right_Edge_Rusher1,0","Left_Jammer1,4","Left_Jammer2,6",
20,"Left_Tackle,8","Left_Guard,0","Long_Snapper,15","Right_Guard,13","Right_Tackle,10","Left_Wing,[?]","Personal_Protector1,2","Personal_Protector2,5","Personal_Protector3,1","Punter,6",,
20,"Left_Edge_Rusher1,9","Interior_Rusher1,3","Interior_Rusher2,7","Interior_Rusher3,12","Interior_Rusher4,14","Interior_Rusher5,11","Right_Edge_Rusher1,4",,,,,
21,"Left_Tackle,12","Left_Guard,14","Long_Snapper,3","Right_Guard,11","Right_Tackle,20","Left_Wing,16","Right_Wing,7","Personal_Protector1,17","Personal_Protector2,18","Personal_Protector3,4","Punter,6",
21,"Left_Edge_Rusher1,0","Interior_Rusher1,5","Interior_Rusher2,8","Right_Edge_Rusher1,2","Punt_Support1,15","Punt_Support2,3","Punt_Support3,19","Punt_Support4,10","Punt_Support5,9","Punt_Support6,1",,
22,"Left_Tackle,20","Left_Guard,15","Long_Snapper,11","Right_Guard,17","Right_Tackle,2","Left_Wing,1","Right_Wing,12","Personal_Protector1,6","Personal_Protector2,9","Personal_Protector3,0","Punter,8",
22,"Left_Edge_Rusher1,1","Interior_Rusher1,4","Interior_Rusher2,16","Interior_Rusher3,13","Interior_Rusher4,10","Punt_Support1,7","Punt_Support2,4","Punt_Support3,18","Punt_Support4,19","Punt_Support5,5","Punt_Support6,3",
23,"Left_Tackle,6","Left_Guard,5","Long_Snapper,12","Right_Guard,19","Right_Tackle,4","Left_Wing,7","Right_Wing,8","?,15","Personal_Protector,9","Punter,11","Left_Gunner,10",
23,"Left_Edge_Rusher1,2","Interior_Rusher1,13","Interior_Rusher2,20","Interior_Rusher3,0","Interior_Rusher4,3","Interior_Rusher5,14","Right_Edge_Rusher1,16","Punt_Support1,17","Punt_Support2,18",,,
24,"Left_Tackle,4","Left_Guard,7","Long_Snapper,13","Right_Guard,6","Right_Tackle,2","Left_Wing,[?]","Personal_Protector1,5","Personal_Protector2,3","Punter,10",,,
24,"Left_Edge_Rusher1,15","Interior_Rusher1,12","Interior_Rusher2,9","Interior_Rusher3,1","Interior_Rusher4,4","Right_Edge_Rusher1,11","Punt_Support1,0","Punt_Support2,15","Punt_Support3,8",,,
25,"Left_Tackle,9","Left_Guard,19","Long_Snapper,11","Right_Guard,12","Right_Tackle,7","Left_Wing,17","Right_Wing,18","Personal_Protector1,8","Personal_Protector2,13","Personal_Protector3,16","Punter,10",
25,"Left_Edge_Rusher1,6","Interior_Rusher1,14","Interior_Rusher2,0","Interior_Rusher3,5","Interior_Rusher4,1","Interior_Rusher5,15","Interior_Rusher6,20","Interior_Rusher7,2","Interior_Rusher8,4","Right_Edge_Rusher1,3",,
26,"Left_Tackle,7","Left_Guard,0","Long_Snapper,12","Right_Guard,17","Right_Tackle,20","Left_Wing,18","Right_Wing,19","Personal_Protector1,3","Personal_Protector2,2","Personal_Protector3,4","Punter,9",
26,"Left_Edge_Rusher1,8","Interior_Rusher1,6","Interior_Rusher2,1","Interior_Rusher3,11","Interior_Rusher4,14","Interior_Rusher5,13","Interior_Rusher6,10","Interior_Rusher7,16","Interior_Rusher8,15","Right_Edge_Rusher1,5",,
27,"Left_Tackle,5","Left_Guard,19","Long_Snapper,15","Right_Guard,17","Right_Tackle,18","Left_Wing,8","Personal_Protector1,12","Personal_Protector2,14","Punter,16","Left_Gunner,4","Right_Gunner,10",
27,"Left_Edge_Rusher1,1","Interior_Rusher1,3","Interior_Rusher2,2","Interior_Rusher3,9","Interior_Rusher4,13","Interior_Rusher5,20","Interior_Rusher6,6","Right_Edge_Rusher1,0","Left_Jammer,11","Right_Jammer,7",,
28,"Left_Tackle,[?]","Left_Guard,9","Long_Snapper,0","Right_Guard,15","Right_Tackle,3","Left_Wing,17","Personal_Protector1,2","Personal_Protector2,1","Punter,4","Left_Gunner,16",,
28,"Left_Edge_Rusher1,13","Interior_Rusher1,8","Interior_Rusher2,11","Interior_Rusher3,12","Interior_Rusher4,6","Interior_Rusher5,7","Interior_Rusher6,10","Right_Edge_Rusher1,14","Left_Jammer,5",,,
29,"Left_Tackle,18","Left_Guard,17","Long_Snapper,9","Right_Guard,12","Right_Tackle,15","Personal_Protector1,13","Personal_Protector2,14","Personal_Protector3,7","Punter,8","Left_Gunner,4","Right_Gunner,1",
29,"Left_Edge_Rusher1,0","Interior_Rusher1,6","Interior_Rusher2,19","Interior_Rusher3,16","Interior_Rusher4,3","Interior_Rusher5,2","Interior_Rusher6,[?]","Right_Edge_Rusher1,10","Left_Jammer,11","Right_Jammer,5",,
30,"Left_Tackle,4","Left_Guard,14","Long_Snapper,5","Right_Guard,3","Right_Tackle,15","Personal_Protector1,0","Personal_Protector2,10","Personal_Protector3,18","Punter,2","Left_Gunner,17",,
30,"Left_Edge_Rusher1,6","Interior_Rusher1,12","Interior_Rusher2,16","Interior_Rusher3,8","Interior_Rusher4,7","Interior_Rusher5,11","Interior_Rusher6,9","Right_Edge_Rusher1,13","Left_Jammer,1",,,
31,"Left_Tackle,3","Left_Guard,7","Long_Snapper,20","Right_Guard,16","Right_Tackle,19","Personal_Protector1,11","Personal_Protector2,18","Personal_Protector3,17","Punter,15","Left_Gunner,0","Right_Gunner,2",
31,"Left_Edge_Rusher1,4","Interior_Rusher1,8","Interior_Rusher2,9","Interior_Rusher3,6","Right_Edge_Rusher1,10","Left_Jammer1,1","Left_Jammer2,13","Right_Jammer1,14","Right_Jammer2,5","Punt_Support1,12",,
32,"Left_Tackle,4","Left_Guard,12","Long_Snapper,9","Right_Guard,[?]","Right_Tackle,[?]","Personal_Protector1,10","Personal_Protector2,11","Personal_Protector3,[?]","Personal_Protector4,[?]",,,
32,"Left_Edge_Rusher1,2","Interior_Rusher1,7","Interior_Rusher2,0","Interior_Rusher3,5","Right_Edge_Rusher1,8","Punt_Support1,1","Punt_Support2,3","Punt_Support3,6",,,,
33,"Left_Tackle,11","Left_Guard,18","Long_Snapper,8","Right_Guard,10","Right_Tackle,19","Personal_Protector1,5","Personal_Protector2,12","Personal_Protector3,17","Punter,6","Left_Gunner,0","Right_Gunner,1",
33,"Left_Edge_Rusher1,4","Interior_Rusher1,3","Interior_Rusher2,15","Interior_Rusher3,20","Right_Edge_Rusher1,16","Left_Jammer,2","Right_Jammer1,7","Right_Jammer2,9","Right_Jammer3,13","Right_Jammer4,19",,
34,"Left_Tackle,6","Left_Guard,4","Long_Snapper,5","Right_Guard,3","Right_Tackle,0","Personal_Protector1,2","Personal_Protector2,1","Personal_Protector3,7","Punter,8",,,
34,"Left_Edge_Rusher1,12","Interior_Rusher1,13","Interior_Rusher2,10","Interior_Rusher3,15","Right_Edge_Rusher1,11","Punt_Support1,[?]","Punt_Support2,14","Punt_Support3,9",,,,
35,"Left_Tackle,19","Left_Guard,16","Long_Snapper,17","Right_Guard,20","Right_Tackle,18","Left_Wing,9","Personal_Protector1,5","Personal_Protector2,7","Punter,11","Left_Gunner,4","Right_Gunner,0",
35,"Left_Edge_Rusher1,8","Interior_Rusher1,14","Interior_Rusher2,13","Interior_Rusher3,15","Interior_Rusher4,6","Interior_Rusher5,1","Left_Jammer,10","Right_Jammer1,2","Right_Jammer2,12","Right_Jammer3,3",,
36,"Left_Tackle,6","Left_Guard,8","Long_Snapper,13","Right_Guard,7","Right_Tackle,5","Left_Wing,11","Right_Wing,3","Personal_Protector,12","Punter,7",,,
36,"Left_Edge_Rusher1,1","Interior_Rusher1,2","Interior_Rusher2,14","Interior_Rusher3,[?]","Interior_Rusher4,4","Right_Edge_Rusher1,0","Punt_Support1,10","Punt_Support2,9",,,,
37,"Left_Tackle,10","Left_Guard,16","Long_Snapper,20","Right_Guard,18","Right_Tackle,14","Left_Wing,15","Right_Wing,9","Personal_Protector1,11","Personal_Protector2,17","Punter,13","Right_Gunner,5",
37,"Left_Edge_Rusher1,11","Interior_Rusher1,0","Interior_Rusher2,2","Interior_Rusher3,3","Interior_Rusher4,12","Interior_Rusher5,7","Interior_Rusher6,19","Right_Edge_Rusher1,4","Punt_Support1,8","Punt_Support2,6",,
38,"Left_Tackle,6","Left_Guard,17","Long_Snapper,10","Right_Guard,18","Right_Tackle,7","Left_Wing,2","Personal_Protector1,1","Personal_Protector2,0","Punter,5","Right_Gunner,8",,
38,"Left_Edge_Rusher1,14","Interior_Rusher1,19","Interior_Rusher2,15","Interior_Rusher3,13","Interior_Rusher4,20","Interior_Rusher5,11","Interior_Rusher6,9","Right_Edge_Rusher1,3","Punt_Support1,4","Punt_Support2,16",,
39,"Left_Tackle,8","Left_Guard,14","Long_Snapper,11","Right_Guard,13","Right_Tackle,19","Left_Wing,18","Personal_Protector1,10","Personal_Protector2,15","Personal_Protector3,17","Punter,9","Right_Gunner,0",
39,"Left_Edge_Rusher1,1","Interior_Rusher1,5","Interior_Rusher2,4","Interior_Rusher3,7","Interior_Rusher4,12","Interior_Rusher5,6","Interior_Rusher6,20","Right_Edge_Rusher1,2","Left_Jammer,3","Punt_Support1,16",,
40,"Left_Tackle,6","Left_Guard,1","Long_Snapper,5","Right_Guard,4","Right_Tackle,2","Left_Wing,7","Personal_Protector1,3","Personal_Protector2,11","Personal_Protector3,13","Punter,0","Left_Gunner,9",
40,"Left_Edge_Rusher1,17","Interior_Rusher1,18","Interior_Rusher2,[?]","Interior_Rusher3,8","Interior_Rusher4,14","Interior_Rusher5,12","Interior_Rusher6,16","Right_Edge_Rusher1,15","Left_Jammer,[?]","Punt_Support1,10",,
41,"Left_Tackle,6","Left_Guard,20","Long_Snapper,18","Right_Guard,10","Personal_Protector1,16","Personal_Protector2,19","Personal_Protector3,13","Punter,12","Left_Gunner,2","Right_Gunner1,0","Right_Gunner2,15",
41,"Left_Edge_Rusher1,3","Interior_Rusher1,5","Interior_Rusher2,11","Interior_Rusher3,1","Right_Edge_Rusher1,4","Left_Jammer,9","Right_Jammer1,4","Right_Jammer2,7","Right_Jammer3,14","Right_Jammer4,17","Right_Jammer5,8",
42,"Left_Tackle,10","Left_Guard,9","Long_Snapper,11","Right_Guard,13","Personal_Protector1,2","Personal_Protector2,5","Personal_Protector3,8","Punter,6",,,,
42,"Left_Edge_Rusher1,3","Interior_Rusher1,14","Interior_Rusher2,12","Right_Edge_Rusher1,1","Punt_Support1,0","Punt_Support2,4","Punt_Support3,7",,,,,
43,"Left_Tackle,15","Left_Guard,17","Long_Snapper,14","Right_Guard,19","Right_Tackle,11","Personal_Protector1,16","Personal_Protector2,18","Personal_Protector3,12","Punter,10","Left_Gunner,9","Right_Gunner,6",
43,"Left_Edge_Rusher1,4","Interior_Rusher1,1","Interior_Rusher2,3","Interior_Rusher3,8","Interior_Rusher4,2","Right_Edge_Rusher1,0","Left_Jammer,13","Right_Jammer,5","Punt_Support1,7",,,
44,"Left_Tackle,[?]","Left_Guard,13","Long_Snapper,5","Right_Guard,9","Right_Tackle,8","Personal_Protector1,7","Personal_Protector2,10","Personal_Protector3,11","Punter,4",,,
44,"Left_Edge_Rusher1,4","Interior_Rusher1,12","Interior_Rusher2,[?]","Interior_Rusher3,6","Interior_Rusher4,14","Interior_Rusher5,3","Right_Edge_Rusher1,0","Punt_Support1,2",,,,
45,"Left_Tackle,13","Left_Guard,5","Long_Snapper,11","Right_Guard,18","Right_Tackle,0","Personal_Protector1,9","Personal_Protector2,19","Personal_Protector3,4","Punter,8","Left_Gunner,15","Right_Gunner,3",
45,"Left_Edge_Rusher1,12","Interior_Rusher1,16","Interior_Rusher2,14","Interior_Rusher3,20","Interior_Rusher4,6","Right_Edge_Rusher1,1","Left_Jammer1,7","Left_Jammer2,17","Right_Jammer,10","Punt_Support1,2",,
46,"Left_Tackle,[?]","Left_Guard,2","Long_Snapper,0","Right_Guard,11","Right_Tackle,[?]","Personal_Protector1,9","Personal_Protector2,[?]","Personal_Protector3,4","Punter,8",,,
46,"Left_Edge_Rusher1,1","Interior_Rusher1,5","Interior_Rusher2,7","Interior_Rusher3,6","Interior_Rusher4,10","Right_Edge_Rusher1,3",,,,,,
47,"Left_Tackle,2","Left_Guard,12","Long_Snapper,16","Right_Guard,6","Right_Tackle,13","Left_Wing,9","Personal_Protector1,4","Personal_Protector2,14","Personal_Protector3,5","Punter,3","Left_Gunner,0",
47,"Left_Edge_Rusher1,7","Interior_Rusher1,10","Interior_Rusher2,15","Interior_Rusher3,11","Interior_Rusher4,18","Interior_Rusher5,17","Right_Edge_Rusher1,8","Left_Jammer,1",,,,
48,"Left_Tackle,3","Left_Guard,15","Long_Snapper,6","Right_Guard,14","Right_Tackle,13","Left_Wing,10","Personal_Protector1,1","Personal_Protector2,4","Personal_Protector3,2","Punter,0",,
48,"Left_Edge_Rusher1,8","Interior_Rusher1,18","Interior_Rusher2,12","Interior_Rusher3,16","Interior_Rusher4,11","Interior_Rusher5,17","Interior_Rusher6,5","Right_Edge_Rusher1,9","Punt_Returner,7",,,
49,"Left_Tackle,19","Left_Guard,17","Long_Snapper,3","Right_Guard,11","Right_Tackle,9","Left_Wing,10","Personal_Protector1,13","Personal_Protector2,16","Punter,14","Left_Gunner,4","Right_Gunner,1",
49,"Left_Edge_Rusher1,7","Interior_Rusher1,18","Interior_Rusher2,2","Right_Edge_Rusher1,0","Left_Jammer,8","Right_Jammer,5","Punt_Support1,15","Punt_Support2,6","Punt_Support3,12",,,
50,"Left_Tackle,10","Left_Guard,0","Long_Snapper,6","Right_Guard,3","Right_Tackle,1","Left_Wing,2","Personal_Protector1,5","Personal_Protector2,4","Punter,7",,,
50,"Left_Edge_Rusher1,14","Interior_Rusher1,12","Interior_Rusher2,15","Right_Edge_Rusher1,13","Punt_Support1,11","Punt_Support2,9","Punt_Support3,8",,,,,
51,"Left_Tackle,18","Left_Guard,9","Long_Snapper,12","Right_Guard,13","Right_Tackle,8","Left_Wing,15","Personal_Protector1,10","Personal_Protector2,19","Personal_Protector3,14","Punter,5","Right_Gunner,4",
51,"Left_Edge_Rusher1,2","Interior_Rusher1,6","Interior_Rusher2,11","Interior_Rusher3,16","Interior_Rusher4,17","Interior_Rusher5,7","Interior_Rusher6,3","Right_Edge_Rusher1,1","Punt_Support1,0",,,
52,"Left_Tackle,7","Left_Guard,5","Long_Snapper,3","Right_Guard,18","Right_Tackle,6","Personal_Protector1,0","Personal_Protector2,8","Personal_Protector3,4","Punter,2",,,
52,"Left_Edge_Rusher1,9","Interior_Rusher1,10","Interior_Rusher2,12","Interior_Rusher3,11","Interior_Rusher4,17","Interior_Rusher5,15","Interior_Rusher6,14","Right_Edge_Rusher1,13","Punt_Support1,16",,,
53,"Left_Tackle,17","Left_Guard,18","Long_Snapper,11","Right_Guard,5","Right_Tackle,13","Left_Wing,4","Personal_Protector1,7","Personal_Protector2,16","Punter,14","Left_Gunner1,6","Left_Gunner2,19",
53,"Left_Edge_Rusher1,0","Interior_Rusher1,8","Interior_Rusher2,20","Interior_Rusher3,10","Interior_Rusher4,3","Interior_Rusher5,2","Right_Edge_Rusher1,1","Left_Jammer1,15","Left_Jammer2,6","Right_Jammer,12",,
54,"Left_Tackle,2","Left_Guard,4","Long_Snapper,0","Right_Guard,1","Right_Tackle,9","Left_Wing,3","Personal_Protector1,8","Personal_Protector2,6","Punter,5",,,
54,"Left_Edge_Rusher1,7","Interior_Rusher1,12","Interior_Rusher2,10","Interior_Rusher3,15","Interior_Rusher4,14","Interior_Rusher5,16","Right_Edge_Rusher1,11","Left_Jammer,13","Punt_Support1,17",,,
55,"Left_Tackle,19","Left_Guard,20","Long_Snapper,18","Right_Guard,16","Right_Tackle,17","Left_Wing,4","Personal_Protector1,9","Personal_Protector2,13","Punter,11","Left_Gunner,10","Right_Gunner,0",
55,"Left_Edge_Rusher1,1","Interior_Rusher1,15","Interior_Rusher2,12","Interior_Rusher3,7","Interior_Rusher4,3","Right_Edge_Rusher1,2","Left_Jammer,14","Right_Jammer1,16","Right_Jammer2,8","Right_Jammer3,5",,
56,"Left_Tackle,5","Left_Guard,8","Long_Snapper,6","Right_Guard,3","Right_Tackle,7","Left_Wing,4","Personal_Protector1,2","Personal_Protector2,0","Punter,1",,,
56,"Left_Edge_Rusher1,10","Interior_Rusher1,15","Interior_Rusher2,14","Interior_Rusher3,12","Interior_Rusher4,[?]","Right_Edge_Rusher1,11","Punt_Support1,9","Punt_Support2,13",,,,
57,"Left_Tackle,15","Left_Guard,11","Long_Snapper,17","Right_Guard,18","Right_Tackle,19","Left_Wing,16","Personal_Protector1,6","Personal_Protector2,14","Punter,12","Left_Gunner1,3","Left_Gunner2,8",
57,"Left_Edge_Rusher1,1","Interior_Rusher1,4","Interior_Rusher2,[?]","Interior_Rusher3,9","Interior_Rusher4,7","Interior_Rusher5,5","Right_Edge_Rusher1,10","Right_Edge_Rusher2,13","Left_Jammer1,0","Left_Jammer2,2",,
58,"Left_Tackle,2","Left_Guard,5","Long_Snapper,7","Right_Guard,4","Right_Tackle,9","Left_Wing,0","Right_Wing,3","Personal_Protector1,6","Personal_Protector2,1","Punter,8",,
58,"Left_Edge_Rusher1,11","Interior_Rusher1,16","Interior_Rusher2,13","Interior_Rusher3,10","Interior_Rusher4,15","Interior_Rusher5,18","Interior_Rusher6,17","Right_Edge_Rusher1,12","Punt_Support1,14",,,
59,"Left_Tackle,17","Left_Guard,10","Long_Snapper,13","Right_Guard,12","Right_Tackle,8","Left_Wing,2","Right_Wing,6","Personal_Protector1,15","Personal_Protector2,14","Personal_Protector3,9","Punter,11",
59,"Left_Edge_Rusher1,0","Interior_Rusher1,16","Interior_Rusher2,20","Interior_Rusher3,7","Interior_Rusher4,3","Interior_Rusher5,18","Interior_Rusher6,19","Interior_Rusher7,4","Interior_Rusher8,1","Right_Edge_Rusher1,5",,
60,"Left_Tackle,9","Left_Guard,11","Long_Snapper,2","Right_Guard,6","Right_Tackle,1","Left_Wing,10","Right_Wing,5","Personal_Protector1,4","Personal_Protector2,3","Personal_Protector3,7","Punter,0",
60,"Left_Edge_Rusher1,8","Interior_Rusher1,17","Interior_Rusher2,19","Interior_Rusher3,8","Interior_Rusher4,20","Interior_Rusher5,16","Interior_Rusher6,15","Interior_Rusher7,13","Interior_Rusher8,12","Right_Edge_Rusher1,14",,
61,"Left_Tackle,8","Left_Guard,10","Long_Snapper,15","Right_Guard,18","Personal_Protector1,14","Personal_Protector2,16","Personal_Protector3,3","Punter,12","Left_Gunner1,1","Left_Gunner2,6","Right_Gunner,7",
61,"Left_Edge_Rusher1,2","Interior_Rusher1,5","Interior_Rusher2,13","Interior_Rusher3,20","Interior_Rusher4,17","Right_Edge_Rusher1,19","Left_Jammer1,4","Left_Jammer2,11","Left_Jammer3,9","Right_Jammer,0",,
62,"Left_Tackle,6","Left_Guard,11","Long_Snapper,[?]","Right_Guard,10","Personal_Protector1,1","Personal_Protector2,4","Personal_Protector3,5","Punter,9",,,,
62,"Left_Edge_Rusher1,3","Interior_Rusher1,0","Interior_Rusher2,2","Interior_Rusher3,8","Interior_Rusher4,12","Interior_Rusher5,15","Right_Edge_Rusher1,7",,,,,
