Video Name:,JetSweep_,,,,,,,,,,
Video #,Positions & Player Track ID,,,,,,,,,,
31,"QB,17","RB,4","WR,3","WR,2","LT,14","LG,18","C,21","RG,22","RT,20","WR,1","TE,6"
31,"FS,19","SS,12","CB,10","CB,16","LB,8","CB,7","OLB,5","DE,13","DT,9","DE,15","OLB,11"
32,"QB,7","RB,3","LT,2","LG,4","C,10","RG,8","RT,6","HB,1",,,
32,"FS,15","LB,12","LB,11","OLB,5","DE,9","DT,13","DE,14",,,,
33,"QB,19","RB,22","WR,8","WR,1","RT,14","RG,21","C,12","LG,20","LT,16","HB,5","WR,2"
33,"FS,6","CB,3","CB,7","SS,13","LB,15","LB,10","CB,4","DE,9","DT,18","DT,17","DE,11"
34,"QB,15","WR,3","WR,2","TE,1","LT,5","LG,19","C,21","RG,20","RT,16","WR,18","WR,4"
34,"CB,10","SAF,13","SAF,6","CB,9","LB,22","LB,17","LB,11","DE,14","DT,12","DT,7","DE,8"
35,"QB,7","WR,2","LT,5","RG,12","C,14","LG,11","LT,3","TE-Y,10","WR,17",,
35,"SAF,16","LB,1","LB,13","LB,6","DE,11","DT,15","DT,8","DE,9",,,
36,"QB,7","RB,1","WR,4","LG,13","TE-Y,3","C,9","RG,21","RT,22","LT,19","WR,5","WR,2"
36,"FS,8","SS,17","LB,18","LB,14","LB,10","LB,20","LB,6","DE,11","DT,12","DE,16","CB,19"
37,"QB,16","TE,10","LG,12","C,13","RG,17","RT,18","LT,14","WR,3","WR,11",,
37,"SAF,4","CB,1","LB,5","DE,15","LB,8","DT,9","DE,20","CB,2",,,
38,"QB,16","RB,15","WR,1","WR,3","WR,5","LT,19","LG,20","C,18","RG,7","RT,14","WR,2"
38,"SAF,10","LB,9","LB,16","LB,8","LB,11","SAF,12","CB,13","DE,4","DT,21","DT,22","DE,17"
39,"QB,9","RB,2","LT,6","LG,1","C,15","RG,3","RT,7","WR,22",,,
39,"FS,10","DE,8","DT,11","LB,5","LB,4","DT,12","DE,[?]",,,,
40,"QB,20","RB,9","WR,1","WR,2","RT,10","RG,22","C,17","LG,16","LT,17","TE-Y,23","TE-F,8"
40,"FS,12","CB,3","CB,11","LB,5","LB,7","CB,14","SS,18","DE,15","DT,13","DT,6","DE,4"
